station,date,air_temp,dew_temp,sea_level_pressure,wind_direction,wind_speed_rate,sky_condition,precip_1hour,precip_6hour
72254753942,2021-03-06T01:00Z,16.7,6.1,1018.2,340,6.7,0,0,
72254753942,2021-03-06T02:00Z,15.6,6.7,1019.4,330,6.2,0,0,
72254753942,2021-03-06T03:00Z,14.4,7.2,1020.5,320,5.7,4,0,
72254753942,2021-03-06T04:00Z,14.4,7.8,1021.3,340,6.7,,0,
72254753942,2021-03-06T05:00Z,14.4,8.9,1021.6,350,6.7,,0,
72254753942,2021-03-06T06:00Z,13.3,8.9,1021.9,10,7.7,,0,
72254753942,2021-03-06T07:00Z,12.2,6.1,1022.6,10,4.6,4,0,
72254753942,2021-03-06T08:00Z,11.7,7.8,1023.1,360,3.6,0,0,
72254753942,2021-03-06T09:00Z,10.6,7.2,1023.2,360,4.6,0,0,
72254753942,2021-03-06T10:00Z,10,7.2,1023.4,360,4.6,0,0,
72254753942,2021-03-06T11:00Z,8.9,6.7,1024.1,340,2.1,0,0,
72254753942,2021-03-06T12:00Z,8.9,6.7,1024.8,350,4.1,0,0,
72254753942,2021-03-06T13:00Z,8.3,5.6,1025.8,360,4.6,0,0,
72254753942,2021-03-06T14:00Z,9.4,5.6,1026.7,360,4.6,0,0,
72254753942,2021-03-06T15:00Z,10.6,5,1027.7,10,5.7,0,0,
72254753942,2021-03-06T16:00Z,12.2,5.6,1028.2,20,4.1,,0,
72254753942,2021-03-06T17:00Z,13.9,6.1,1028,30,3.6,0,0,
72254753942,2021-03-06T18:00Z,16.1,6.7,1027.5,30,4.6,4,0,
72254753942,2021-03-06T19:00Z,16.1,6.1,1026.6,20,3.1,,0,
72254753942,2021-03-06T20:00Z,18.3,5.6,1025.5,60,6.2,4,0,
72254753942,2021-03-06T21:00Z,18.9,5,1025,60,6.2,,0,
72254753942,2021-03-06T22:00Z,18.3,5,1024.8,50,4.6,4,0,
72254753942,2021-03-06T23:00Z,18.3,5,1024.3,50,4.1,2,0,
72254753942,2021-03-07,17.2,4.4,1024.4,40,4.6,0,0,
72254753942,2021-03-07T01:00Z,14.4,5,1024.8,40,2.1,0,0,
72254753942,2021-03-07T02:00Z,11.7,4.4,1025.4,20,1.5,0,0,
72254753942,2021-03-07T03:00Z,11.7,4.4,1025.7,20,2.1,0,0,
72254753942,2021-03-07T04:00Z,10,3.9,1026.9,360,2.1,0,0,
72254753942,2021-03-07T05:00Z,7.8,2.8,1026.7,0,0,0,0,
72254753942,2021-03-07T06:00Z,5.6,1.7,1026.7,0,0,0,0,
72254753942,2021-03-07T07:00Z,4.4,1.1,1026.9,0,0,0,0,
72254753942,2021-03-07T08:00Z,5,1.7,1026.8,0,0,0,0,
72254753942,2021-03-07T09:00Z,4.4,0.6,1026.4,0,0,0,0,
72254753942,2021-03-07T10:00Z,3.3,0.6,1026.6,0,0,0,0,
72254753942,2021-03-07T11:00Z,2.8,0,1027.1,0,0,0,0,
72254753942,2021-03-07T12:00Z,2.8,0,1028.2,0,0,0,0,
72254753942,2021-03-07T13:00Z,2.2,-0.6,1028.7,0,0,0,0,
72254753942,2021-03-07T14:00Z,5,1.1,1029.6,0,0,2,0,
72254753942,2021-03-07T15:00Z,10.6,0,1030.3,100,2.6,0,0,
72254753942,2021-03-07T16:00Z,12.2,0,1030.7,,2.6,0,0,
72254753942,2021-03-07T17:00Z,15,-1.1,1030.6,100,4.1,0,0,
72254753942,2021-03-07T18:00Z,16.1,-1.1,1030.1,120,4.1,0,0,
72254753942,2021-03-07T19:00Z,18.3,-0.6,1028.9,,3.1,0,0,
72254753942,2021-03-07T20:00Z,18.9,-1.1,1027.7,60,4.1,0,0,
72254753942,2021-03-07T21:00Z,19.4,-2.8,1027.3,90,4.6,0,0,
72254753942,2021-03-07T22:00Z,18.9,-3.9,1027.2,,2.6,0,0,
72254753942,2021-03-07T23:00Z,18.9,-3.3,1027.2,130,3.6,0,0,
72254753942,2021-03-08,18.3,-3.3,1027.4,120,2.1,0,0,
72254753942,2021-03-08T01:00Z,16.1,-2.2,1027.5,120,1.5,0,0,
72254753942,2021-03-08T02:00Z,14.4,-1.7,1028.5,120,1.5,0,0,
72254753942,2021-03-08T03:00Z,12.8,-1.7,1028.7,0,0,0,0,
72254753942,2021-03-08T04:00Z,10.6,-1.7,1029.3,0,0,0,0,
72254753942,2021-03-08T05:00Z,8.3,-1.1,1029.5,100,1.5,0,0,
72254753942,2021-03-08T06:00Z,10.6,1.7,1029.5,140,3.1,0,0,
72254753942,2021-03-08T07:00Z,11.1,4.4,1029.3,170,3.1,0,0,
72254753942,2021-03-08T08:00Z,10,4.4,1029.8,180,1.5,0,0,
72254753942,2021-03-08T09:00Z,7.2,3.9,1029.4,0,0,0,0,
72254753942,2021-03-08T10:00Z,6.1,2.8,1029.1,0,0,0,0,
72254753942,2021-03-08T11:00Z,5,1.7,1029.4,0,0,0,0,
72254753942,2021-03-08T12:00Z,5,2.2,1029.8,0,0,0,0,
72254753942,2021-03-08T13:00Z,3.3,1.1,1030.3,0,0,0,0,
72254753942,2021-03-08T14:00Z,7.2,3.9,1030.7,0,0,0,0,
72254753942,2021-03-08T15:00Z,11.1,6.1,1031.3,140,1.5,0,0,
72254753942,2021-03-08T16:00Z,15,6.1,1031.5,120,3.1,0,0,
72254753942,2021-03-08T17:00Z,16.7,6.7,1031.5,160,3.6,,0,
72254753942,2021-03-08T18:00Z,20,7.2,1031,120,4.6,4,0,
72254753942,2021-03-08T19:00Z,20.6,6.7,1029.6,140,3.1,,0,
72254753942,2021-03-08T20:00Z,20.6,6.1,1028.5,190,6.2,,0,
72254753942,2021-03-08T21:00Z,21.1,7.2,1027.5,240,4.6,,0,
72254753942,2021-03-08T22:00Z,21.1,8.9,1027.3,210,6.2,,0,
72254753942,2021-03-08T23:00Z,20.6,8.9,1027.2,190,6.2,,0,
72254753942,2021-03-09,20,8.9,1027.3,170,3.6,,0,
72254753942,2021-03-09T01:00Z,18.9,9.4,1027.2,150,5.1,4,0,
72254753942,2021-03-09T02:00Z,17.8,9.4,1027.8,170,2.1,0,0,
72254753942,2021-03-09T03:00Z,16.7,9.4,1027.6,160,2.6,0,0,
72254753942,2021-03-09T04:00Z,16.7,10,1027.6,160,3.6,0,0,
72254753942,2021-03-09T05:00Z,16.1,10,1027.4,160,4.6,4,0,
72254753942,2021-03-09T06:00Z,15.6,9.4,1026.7,160,3.6,4,0,
72254753942,2021-03-09T07:00Z,15.6,8.3,1026.4,170,6.7,,0,
72254753942,2021-03-09T08:00Z,15,7.8,1025.8,170,4.1,,0,
72254753942,2021-03-09T09:00Z,13.9,9.4,1025.5,170,4.1,,0,
72254753942,2021-03-09T10:00Z,13.9,11.1,1024.9,160,4.1,,0,
72254753942,2021-03-09T11:00Z,14.4,12.2,1024.5,170,4.1,,0,
72254753942,2021-03-09T12:00Z,14.4,12.8,1024.9,180,5.7,,0,
72254753942,2021-03-09T13:00Z,13.9,13.3,1025.5,170,3.6,,0,
72254753942,2021-03-09T14:00Z,13.9,13.3,1025.6,150,3.1,,0,
72254753942,2021-03-09T15:00Z,15,14.4,1026,170,5.1,,-0.1,
72254753942,2021-03-09T16:00Z,17.2,15,1025.7,170,7.7,,-0.1,
72254753942,2021-03-09T17:00Z,18.3,14.4,1025.6,180,6.7,,0,
72254753942,2021-03-09T18:00Z,19.4,14.4,1024.7,170,7.2,,0,-0.1
72254753942,2021-03-09T19:00Z,21.7,13.9,1022.9,170,7.7,,0,
72254753942,2021-03-09T20:00Z,22.8,12.2,1022,170,7.2,,0,
72254753942,2021-03-09T21:00Z,23.3,12.8,1020.8,170,7.2,,0,
72254753942,2021-03-09T22:00Z,23.9,12.2,1020.3,180,8.8,,0,
72254753942,2021-03-09T23:00Z,23.3,11.7,1019.9,170,8.2,,0,
72254753942,2021-03-10,22.8,12.2,1019.8,160,5.7,,0,
72254753942,2021-03-10T01:00Z,21.1,12.2,1019.6,150,5.1,0,0,
72254753942,2021-03-10T02:00Z,20,12.2,1020.4,150,4.6,0,0,
72254753942,2021-03-10T03:00Z,18.9,13.3,1020.8,160,6.7,2,0,
72254753942,2021-03-10T04:00Z,17.8,13.9,1020.5,160,8.2,,0,
72254753942,2021-03-10T05:00Z,17.8,14.4,1020,160,6.7,,0,
72254753942,2021-03-10T06:00Z,17.8,13.9,1020.2,160,7.2,,0,
72254753942,2021-03-10T07:00Z,17.8,14.4,1019.7,160,5.7,,0,
72254753942,2021-03-10T08:00Z,17.8,14.4,1018.8,170,7.2,,0,
72254753942,2021-03-10T09:00Z,17.2,14.4,1017.6,160,7.2,,0,
72254753942,2021-03-10T10:00Z,17.2,13.9,1016.8,170,6.7,,0,
72254753942,2021-03-10T11:00Z,17.2,13.9,1017.3,170,5.7,,0,
72254753942,2021-03-10T12:00Z,17.2,13.9,1018.1,170,6.7,,0,
72254753942,2021-03-10T13:00Z,17.2,13.9,1018.2,170,6.2,,0,
72254753942,2021-03-10T14:00Z,17.8,14.4,1019,180,6.7,,0,
72254753942,2021-03-10T15:00Z,19.4,14.4,1018.5,170,8.8,,0,
72254753942,2021-03-10T16:00Z,20,14.4,1018,180,10.8,,0,
72254753942,2021-03-10T17:00Z,21.7,14.4,1018,180,10.3,,0,
72254753942,2021-03-10T18:00Z,22.2,14.4,1018.5,190,7.7,,0,
72254753942,2021-03-10T19:00Z,22.8,14.4,1017.3,180,4.6,,0,
72254753942,2021-03-10T20:00Z,25,13.9,1016.4,160,5.7,,0,
72254753942,2021-03-10T21:00Z,25.6,14.4,1015.5,170,7.2,,0,
72254753942,2021-03-10T22:00Z,26.1,13.9,1015.1,170,7.7,,0,
72254753942,2021-03-10T23:00Z,25,13.9,1014.8,150,8.8,2,0,
72254753942,2021-03-11,24.4,13.3,1015.5,160,6.7,2,0,
72254753942,2021-03-11T01:00Z,22.8,15.6,1015.9,160,4.6,0,0,
72254753942,2021-03-11T02:00Z,21.7,17.2,1016.3,150,6.2,2,0,
72254753942,2021-03-11T03:00Z,21.1,17.2,1016.5,150,5.7,,0,
72254753942,2021-03-11T04:00Z,20.6,17.2,1016.6,160,8.2,,0,
72254753942,2021-03-11T05:00Z,20.6,17.2,1017.6,160,5.1,,0,
72254753942,2021-03-11T06:00Z,20.6,16.7,1017.8,170,7.2,,0,
72254753942,2021-03-11T07:00Z,20.6,16.7,1018,160,5.7,,0,
72254753942,2021-03-11T08:00Z,20.6,16.7,1017.6,170,7.2,,0,
72254753942,2021-03-11T09:00Z,20.6,17.2,1017.4,170,5.1,,0,
72254753942,2021-03-11T10:00Z,20.6,17.2,1017.4,180,7.2,,0,
72254753942,2021-03-11T11:00Z,20.6,17.2,1017.8,170,4.1,,0,
72254753942,2021-03-11T12:00Z,20.6,17.2,1018,170,5.7,,0,
72254753942,2021-03-11T13:00Z,20,17.2,1018.4,180,6.7,,0,
72254753942,2021-03-11T14:00Z,20.6,17.2,1018.9,180,6.7,,0,
72254753942,2021-03-11T15:00Z,21.7,16.7,1019.2,180,8.2,,0,
72254753942,2021-03-11T16:00Z,22.2,16.1,1019.5,180,8.8,,0,
72254753942,2021-03-11T17:00Z,23.9,16.1,1019.4,180,8.2,,0,
72254753942,2021-03-11T18:00Z,24.4,15.6,1019,180,9.3,,0,
72254753942,2021-03-11T19:00Z,25,15.6,1018.2,160,6.7,,0,
72254753942,2021-03-11T20:00Z,25.6,15.6,1017.4,180,8.8,,0,
72254753942,2021-03-11T21:00Z,25.6,15.6,1017.1,150,6.2,,0,
72254753942,2021-03-11T22:00Z,24.4,16.7,1017.4,150,4.6,,0,
72254753942,2021-03-11T23:00Z,23.9,15.6,1017.5,160,4.6,,0,
72254753942,2021-03-12,23.3,16.1,1017.6,140,5.1,,0,
72254753942,2021-03-12T01:00Z,22.8,15.6,1018.2,140,4.1,,0,
72254753942,2021-03-12T02:00Z,21.7,15,1018.9,140,3.6,0,0,
72254753942,2021-03-12T03:00Z,20.6,16.1,1019.7,130,3.1,0,0,
72254753942,2021-03-12T04:00Z,20,16.1,1020.2,150,3.6,,0,
72254753942,2021-03-12T05:00Z,20,16.7,1020,150,5.1,,0,
72254753942,2021-03-12T06:00Z,20,17.2,1020.3,160,5.7,,0,
72254753942,2021-03-12T07:00Z,19.4,17.8,1020.4,160,4.6,,0,
72254753942,2021-03-12T08:00Z,19.4,17.8,1020.4,150,3.1,,0,
72254753942,2021-03-12T09:00Z,19.4,17.8,1020,140,2.1,,-0.1,
72254753942,2021-03-12T10:00Z,19.4,18.3,1019.8,130,2.1,,0,
72254753942,2021-03-12T11:00Z,20,18.9,1020.1,130,2.6,,0,
72254753942,2021-03-12T12:00Z,20,18.9,1020.8,140,3.1,,-0.1,-0.1
72254753942,2021-03-12T13:00Z,20,18.9,1021.3,140,3.6,,0,
72254753942,2021-03-12T14:00Z,21.1,18.9,1022,150,4.1,,0,
72254753942,2021-03-12T15:00Z,22.2,18.3,1022.5,170,6.2,,0,
72254753942,2021-03-12T16:00Z,22.8,17.8,1022.6,170,6.7,,0,
72254753942,2021-03-12T17:00Z,22.8,17.8,1022.7,160,6.2,,0,
72254753942,2021-03-12T18:00Z,24.4,17.2,1022,160,8.2,,0,
72254753942,2021-03-12T19:00Z,25.6,17.2,1021,150,6.7,,0,
72254753942,2021-03-12T20:00Z,25,17.2,1020.4,150,5.1,,0,
72254753942,2021-03-12T21:00Z,25.6,17.2,1019.7,160,7.2,,0,
72254753942,2021-03-12T22:00Z,25.6,16.7,1019.5,150,6.7,,0,
72254753942,2021-03-12T23:00Z,25,16.7,1019.6,150,4.6,,0,
72254753942,2021-03-13,25,16.7,1019.5,160,3.6,,0,
72254753942,2021-03-13T01:00Z,23.9,16.1,1019.9,150,5.7,,0,
72254753942,2021-03-13T02:00Z,23.3,15,1020,140,4.6,,0,
72254753942,2021-03-13T03:00Z,22.2,15.6,1020.4,140,5.1,,0,
72254753942,2021-03-13T04:00Z,21.1,16.1,1020.3,160,5.7,0,0,
72254753942,2021-03-13T05:00Z,20.6,16.7,1020.8,150,6.2,,0,
72254753942,2021-03-13T06:00Z,20,16.7,1020.9,160,4.6,,0,
72254753942,2021-03-13T07:00Z,19.4,16.7,1020.7,160,5.1,,0,
72254753942,2021-03-13T08:00Z,18.9,16.7,1020,140,3.6,,0,
72254753942,2021-03-13T09:00Z,18.9,17.2,1019,140,4.6,,0,
72254753942,2021-03-13T10:00Z,18.9,17.2,1018.4,150,3.6,,0,
72254753942,2021-03-13T11:00Z,19.4,17.8,1018.1,150,4.6,,0,
72254753942,2021-03-13T12:00Z,19.4,17.8,1018.4,150,4.1,,0,
72254753942,2021-03-13T13:00Z,18.9,18.3,1018.9,140,4.1,,0.3,
72254753942,2021-03-13T14:00Z,19.4,18.3,1019.9,150,4.1,,0.5,
72254753942,2021-03-13T15:00Z,19.4,18.3,1020.4,130,3.6,,0.8,
72254753942,2021-03-13T16:00Z,19.4,18.9,1020.4,,3.1,,1.5,
72254753942,2021-03-13T17:00Z,19.4,18.9,1020.2,140,5.1,,1.3,
72254753942,2021-03-13T18:00Z,19.4,18.9,1019.7,140,5.1,,0.5,4.8
72254753942,2021-03-13T19:00Z,20,18.9,1018.9,150,4.1,,0.3,
72254753942,2021-03-13T20:00Z,20.6,19.4,1017.6,150,4.1,,0.5,
72254753942,2021-03-13T21:00Z,22.8,19.4,1016.4,150,3.1,,0,
72254753942,2021-03-13T22:00Z,23.9,17.2,1015.3,140,5.1,,0,
72254753942,2021-03-13T23:00Z,23.9,17.2,1014.1,130,6.7,,0,
72254753942,2021-03-14,23.3,16.1,1013.7,140,5.7,,0,0.8
72254753942,2021-03-14T01:00Z,22.8,15.6,1013.3,150,5.1,,0,
72254753942,2021-03-14T02:00Z,21.7,15.6,1012.7,150,8.8,,0,
72254753942,2021-03-14T03:00Z,20.6,16.1,1013.8,160,7.2,,0,
72254753942,2021-03-14T04:00Z,20,16.1,1012.8,150,8.2,,0,
72254753942,2021-03-14T05:00Z,20,16.1,1012,160,5.7,,0,
72254753942,2021-03-14T06:00Z,20,16.1,1011,160,8.2,,0,
72254753942,2021-03-14T07:00Z,20,16.1,1015,270,5.7,,0,
72254753942,2021-03-14T08:00Z,18.9,16.7,1014.7,220,4.1,,2.3,
72254753942,2021-03-14T09:00Z,16.7,15,1015,300,8.2,,0.5,
72254753942,2021-03-14T10:00Z,11.7,10,1014.6,290,5.7,,0.3,
72254753942,2021-03-14T11:00Z,11.7,9.4,1014,310,4.1,,0,
72254753942,2021-03-14T12:00Z,11.7,8.3,1014.2,310,2.6,,-0.1,3
72254753942,2021-03-14T13:00Z,11.7,9.4,1014.5,0,0,,-0.1,
72254753942,2021-03-14T14:00Z,11.7,8.9,1015,280,2.6,,-0.1,
72254753942,2021-03-14T15:00Z,12.8,8.9,1015.6,260,2.6,,-0.1,
72254753942,2021-03-14T16:00Z,13.9,7.8,1015.6,280,4.6,,-0.1,
72254753942,2021-03-14T17:00Z,15.6,6.7,1015.6,290,4.1,,0,
72254753942,2021-03-14T18:00Z,17.8,3.9,1015.1,290,5.7,,0,-0.1
72254753942,2021-03-14T19:00Z,19.4,0.6,1014.1,310,4.6,,0,
72254753942,2021-03-14T20:00Z,21.1,-1.1,1013,300,2.6,,0,
72254753942,2021-03-14T21:00Z,22.2,-1.7,1012.2,220,4.1,,0,
72254753942,2021-03-14T22:00Z,23.9,-1.7,1011.8,240,5.7,,0,
72254753942,2021-03-14T23:00Z,24.4,-2.2,1011.4,260,3.6,0,0,
72254753942,2021-03-15,22.8,-3.9,1011.4,290,3.1,0,0,
72254753942,2021-03-15T01:00Z,16.7,10,1012,120,2.1,0,0,
72254753942,2021-03-15T02:00Z,15,10,1012.7,130,2.1,0,0,
72254753942,2021-03-15T03:00Z,15,10,1013.7,170,3.1,0,0,
72254753942,2021-03-15T04:00Z,12.8,9.4,1014.2,200,2.6,0,0,
72254753942,2021-03-15T05:00Z,12.8,8.9,1014.3,210,2.1,0,0,
72254753942,2021-03-15T06:00Z,10.6,7.8,1013.3,170,1.5,0,0,
72254753942,2021-03-15T07:00Z,10,7.8,1013.2,200,2.6,0,0,
72254753942,2021-03-15T08:00Z,10,7.2,1013.3,0,0,0,0,
72254753942,2021-03-15T09:00Z,8.3,5.6,1013.1,210,1.5,0,0,
72254753942,2021-03-15T10:00Z,8.3,4.4,1013.2,0,0,0,0,
72254753942,2021-03-15T11:00Z,8.9,5,1013.5,260,1.5,0,0,
72254753942,2021-03-15T12:00Z,7.8,4.4,1014.4,260,3.6,0,0,
72254753942,2021-03-15T13:00Z,6.7,3.3,1015,0,0,0,0,
72254753942,2021-03-15T14:00Z,10.6,6.1,1015,340,2.6,0,0,
72254753942,2021-03-15T15:00Z,16.7,6.1,1014.9,250,4.1,0,0,
72254753942,2021-03-15T16:00Z,22.2,5,1015,250,4.6,0,0,
72254753942,2021-03-15T17:00Z,25.6,1.1,1014.2,250,5.7,0,0,
72254753942,2021-03-15T18:00Z,26.7,-2.8,1013.7,210,6.2,0,0,
72254753942,2021-03-15T19:00Z,27.2,-3.9,1012.8,220,5.7,0,0,
72254753942,2021-03-15T20:00Z,28.3,-1.7,1011.4,230,5.7,0,0,
72254753942,2021-03-15T21:00Z,28.3,-1.7,1010.8,160,4.6,0,0,
72254753942,2021-03-15T22:00Z,27.8,2.8,1010.2,140,3.6,0,0,
72254753942,2021-03-15T23:00Z,27.8,-0.6,1009.8,150,4.1,0,0,
72254753942,2021-03-16,26.7,-0.6,1010.1,150,3.6,0,0,
72254753942,2021-03-16T01:00Z,23.9,1.1,1010.6,150,2.6,0,0,
72254753942,2021-03-16T02:00Z,21.7,5.6,1011.2,120,2.1,0,0,
72254753942,2021-03-16T03:00Z,20,6.7,1011.4,140,2.6,0,0,
72254753942,2021-03-16T04:00Z,19.4,10.6,1011.7,160,2.6,0,0,
72254753942,2021-03-16T05:00Z,19.4,16.1,1011.5,160,2.6,0,0,
72254753942,2021-03-16T06:00Z,20,18.3,1011.2,180,5.7,,0,
72254753942,2021-03-16T07:00Z,20,18.3,1010.9,180,4.6,,0,
72254753942,2021-03-16T08:00Z,20,17.8,1010.6,180,4.1,,0,
72254753942,2021-03-16T09:00Z,20.6,17.8,1009.8,180,4.6,,0,
72254753942,2021-03-16T10:00Z,20,17.2,1009.5,180,4.6,,0,
72254753942,2021-03-16T11:00Z,20,17.8,1009.8,200,3.6,,0,
72254753942,2021-03-16T12:00Z,20,17.2,1010.4,200,3.1,,0,
72254753942,2021-03-16T13:00Z,20,17.8,1010.6,160,2.6,,0,
72254753942,2021-03-16T14:00Z,19.4,18.3,1011,180,2.6,,0,
72254753942,2021-03-16T15:00Z,20,18.3,1011.3,170,2.1,,0,
72254753942,2021-03-16T16:00Z,20.6,18.3,1011.5,150,3.1,,0,
72254753942,2021-03-16T17:00Z,21.1,17.8,1010.7,150,5.1,,0,
72254753942,2021-03-16T18:00Z,21.7,17.2,1010.4,160,5.1,,0,
72254753942,2021-03-16T19:00Z,22.8,17.2,1008.9,160,5.1,,0,
72254753942,2021-03-16T20:00Z,25.6,17.8,1007.1,160,5.7,2,0,
72254753942,2021-03-16T21:00Z,26.7,18.3,1005.8,150,5.7,,0,
72254753942,2021-03-16T22:00Z,25.6,18.9,1005.8,150,5.1,,0,
72254753942,2021-03-16T23:00Z,24.4,19.4,1005.2,160,6.7,2,0,
72254753942,2021-03-17,23.9,18.9,1005.2,160,4.1,4,0,
72254753942,2021-03-17T01:00Z,23.3,19.4,1005.3,140,2.6,4,0,
72254753942,2021-03-17T02:00Z,22.8,19.4,1005.6,150,3.6,,0,
72254753942,2021-03-17T03:00Z,22.8,19.4,1006.5,160,6.2,,0,
72254753942,2021-03-17T04:00Z,22.2,18.9,1006.3,160,6.2,,0,
72254753942,2021-03-17T05:00Z,22.2,18.9,1005.7,160,5.7,,0,
72254753942,2021-03-17T06:00Z,21.7,19.4,1005,160,5.1,,0,
72254753942,2021-03-17T07:00Z,21.1,19.4,1004,150,5.7,,0,
72254753942,2021-03-17T08:00Z,21.7,19.4,1003.8,170,7.7,,0,
72254753942,2021-03-17T09:00Z,21.7,19.4,1003.5,180,7.2,,0,
72254753942,2021-03-17T10:00Z,21.7,19.4,1006.3,280,6.2,,0,
72254753942,2021-03-17T11:00Z,14.4,12.8,1007.2,260,1.5,,2.3,
72254753942,2021-03-17T12:00Z,13.9,12.2,1007.8,260,3.1,2,-0.1,2.3
72254753942,2021-03-17T13:00Z,14.4,9.4,1007.7,270,5.7,,0,
72254753942,2021-03-17T14:00Z,15.6,5,1008.4,290,7.2,2,0,
72254753942,2021-03-17T15:00Z,16.1,1.7,1009.1,270,6.2,,0,
72254753942,2021-03-17T16:00Z,18.3,0.6,1008.8,280,9.8,2,0,
72254753942,2021-03-17T17:00Z,20.6,0.6,1009.8,290,7.7,0,0,
72254753942,2021-03-17T18:00Z,22.2,0.6,1009.8,270,11.3,0,0,
72254753942,2021-03-17T19:00Z,22.2,2.8,1009.7,280,9.3,0,0,
72254753942,2021-03-17T20:00Z,22.2,2.8,1009.3,260,9.8,,0,
72254753942,2021-03-17T21:00Z,21.7,2.2,1009.9,290,8.8,0,0,
72254753942,2021-03-17T22:00Z,21.7,1.7,1010.2,280,9.8,4,0,
72254753942,2021-03-17T23:00Z,20,1.1,1011.6,320,10.3,,0,
72254753942,2021-03-18,18.3,1.1,1013.1,310,7.7,,0,
72254753942,2021-03-18T01:00Z,16.7,1.7,1014.8,300,5.7,0,0,
72254753942,2021-03-18T02:00Z,14.4,1.7,1016.6,310,8.2,0,0,
72254753942,2021-03-18T03:00Z,12.8,1.7,1018.6,330,6.7,0,0,
72254753942,2021-03-18T04:00Z,11.1,1.7,1019.4,310,5.1,0,0,
72254753942,2021-03-18T05:00Z,10.6,1.1,1020.1,310,5.7,0,0,
72254753942,2021-03-18T06:00Z,10,0,1020.7,330,6.2,0,0,
72254753942,2021-03-18T07:00Z,8.9,0,1021.1,310,3.6,0,0,
72254753942,2021-03-18T08:00Z,7.8,0.6,1020.9,300,3.1,0,0,
72254753942,2021-03-18T09:00Z,7.2,0.6,1020.7,310,3.1,0,0,
72254753942,2021-03-18T10:00Z,6.7,0.6,1020.8,300,4.1,0,0,
72254753942,2021-03-18T11:00Z,6.7,0,1022,300,3.6,,0,
72254753942,2021-03-18T12:00Z,6.7,0,1022.8,290,3.6,0,0,
72254753942,2021-03-18T13:00Z,6.7,0,1023.6,290,3.6,0,0,
72254753942,2021-03-18T14:00Z,8.3,0,1024.5,290,5.1,0,0,
72254753942,2021-03-18T15:00Z,10.6,0,1025.1,320,6.7,0,0,
72254753942,2021-03-18T16:00Z,12.8,-0.6,1025.2,330,9.8,0,0,
72254753942,2021-03-18T17:00Z,15,0,1025.2,310,5.7,0,0,
72254753942,2021-03-18T18:00Z,16.1,-1.1,1024.7,320,7.7,0,0,
72254753942,2021-03-18T19:00Z,18.3,-0.6,1024.1,330,6.7,0,0,
72254753942,2021-03-18T20:00Z,18.9,-2.2,1022.8,330,9.8,0,0,
72254753942,2021-03-18T21:00Z,20,-1.7,1022.4,330,9.3,0,0,
72254753942,2021-03-18T22:00Z,20,-1.7,1022.6,340,8.2,0,0,
72254753942,2021-03-18T23:00Z,19.4,-1.1,1022.5,350,6.2,0,0,
72254753942,2021-03-19,17.8,-2.2,1023,340,6.2,0,0,
72254753942,2021-03-19T01:00Z,15,-1.1,1023.7,340,3.6,0,0,
72254753942,2021-03-19T02:00Z,12.2,-0.6,1024.3,340,3.1,0,0,
72254753942,2021-03-19T03:00Z,11.1,0,1024.9,340,3.1,0,0,
72254753942,2021-03-19T04:00Z,10.6,0,1025.6,330,2.1,0,0,
72254753942,2021-03-19T05:00Z,9.4,0,1025.8,350,3.1,0,0,
72254753942,2021-03-19T06:00Z,9.4,0.6,1026.1,330,3.6,0,0,
72254753942,2021-03-19T07:00Z,8.3,0.6,1026.3,330,2.6,0,0,
72254753942,2021-03-19T08:00Z,7.2,0.6,1026.8,320,2.6,0,0,
72254753942,2021-03-19T09:00Z,6.7,0.6,1026.8,320,3.1,0,0,
72254753942,2021-03-19T10:00Z,6.1,0.6,1026.9,330,3.6,0,0,
72254753942,2021-03-19T11:00Z,5.6,0.6,1027.2,310,3.1,0,0,
72254753942,2021-03-19T12:00Z,5,0.6,1027.7,320,3.1,0,0,
72254753942,2021-03-19T13:00Z,5,0.6,1028.6,330,4.1,0,0,
72254753942,2021-03-19T14:00Z,7.2,1.7,1029.3,340,5.1,0,0,
72254753942,2021-03-19T15:00Z,10,2.2,1029.7,360,5.7,0,0,
72254753942,2021-03-19T16:00Z,12.2,2.8,1029.7,350,4.6,0,0,
72254753942,2021-03-19T17:00Z,13.9,3.3,1029.1,330,3.1,0,0,
72254753942,2021-03-19T18:00Z,16.1,4.4,1028.3,350,5.1,0,0,
72254753942,2021-03-19T19:00Z,17.2,3.9,1027.2,10,5.7,0,0,
72254753942,2021-03-19T20:00Z,18.3,4.4,1026.2,360,4.1,0,0,
72254753942,2021-03-19T21:00Z,19.4,4.4,1025.4,340,6.2,0,0,
72254753942,2021-03-19T22:00Z,19.4,4.4,1025,350,5.7,0,0,
72254753942,2021-03-19T23:00Z,18.9,4.4,1024.8,10,6.2,0,0,
72254753942,2021-03-20,17.2,4.4,1025.1,30,5.1,0,0,
72254753942,2021-03-20T01:00Z,15,3.9,1025.9,20,2.6,0,0,
72254753942,2021-03-20T02:00Z,13.3,3.9,1026,20,1.5,0,0,
72254753942,2021-03-20T03:00Z,10.6,3.9,1026.6,20,1.5,0,0,
72254753942,2021-03-20T04:00Z,11.7,3.9,1027.2,40,2.1,0,0,
72254753942,2021-03-20T05:00Z,10,3.9,1027.5,70,1.5,0,0,
72254753942,2021-03-20T06:00Z,9.4,3.9,1027.8,130,1.5,0,0,
